EJERCICIO,NUM_PED,ORDEN,INCISO,PAR_PRIN,PAR_PARC,CLASE,TIPO,JURISDICCION,PROGRAMA,ACTIV_PROY,ACTIV_OBRA,CANTIDAD,UNI_MED,DESCRIP_BIE,COSTO_UNI,PED_FECH_EMI,PED_OBSERVACIONES,PED_CODIGO_DEP,PED_COSTO_TOT
2026,464,12,2,9,1,642,16,1110104000,16,0,0,1,3,JABON P/LAVAR ROPA - SKIP NEUTRALIZING 20 L,135744.39,2026-01-24 00:00:00,PINAMAR HIGIENE INSTITUCIONAL- PRESUPUESTO N° 0016-00002316/2317/2318/2319/2320 (LAVADERO-COCINA- OFICCE MUCAMAS),HOSP,1959414.66
2026,464,13,2,9,1,637,9,1110104000,16,0,0,1,3,DETERGENTE - SKIP ENZYMES POWER 20 L,246886.81,2026-01-24 00:00:00,PINAMAR HIGIENE INSTITUCIONAL- PRESUPUESTO N° 0016-00002316/2317/2318/2319/2320 (LAVADERO-COCINA- OFICCE MUCAMAS),HOSP,1959414.66
2026,464,14,2,9,1,637,7,1110104000,16,0,0,1,3,DETERGENTE - PERACETICO SUTTER AGRASAN 20 KG,215398.83,2026-01-24 00:00:00,PINAMAR HIGIENE INSTITUCIONAL- PRESUPUESTO N° 0016-00002316/2317/2318/2319/2320 (LAVADERO-COCINA- OFICCE MUCAMAS),HOSP,1959414.66
2026,586,1,3,6,1,7936,9999,1110108000,29,0,0,1,0,"PRESTACION DE SERVICIOS PROFESIONALES - PRESTACION DE SERVICIOS PROFESIONALES (Genérico)CAMBIO DE FUELLE DE INODORO, ARREGLO DE MOCHILA DE INODORO, ARREGLO Y CAMBIO DE PICO DE GRIFERIA.",70000,2026-02-05 00:00:00,PROV. FUMEGA EDUARDO- PRESUP. N°5201 - SEC PRODUCCION- SALA DE ELABORACION,PROD,70000
2026,890,1,3,4,6,2168,9999,1110105000,50,0,0,11,0,"DISEÑO Y PROGRAMACION - DISEÑO Y PROGRAMACION (GENERICO)
CINE COMERCIAL INCAA
FEBRERO A DICIEMBRE",175000,2026-03-03 00:00:00,CARLA MARTINEZ        PROGRAMACION INCAA,CULTUR,1925000
2026,943,1,4,3,8,3044,9999,1110113000,42,0,0,1,0,MOTOR P/VEHICULO - MOTOR P/VEHICULO (ford ka 1.5 S),3029100,2026-03-05 00:00:00,"Cesviauto, presupuesto (para colocar en el vehiculo ford ka que pertenecia a salud AC 548KJ)",SECSEG,3029100
2026,704,1,3,1,9,5368,9999,1110105000,50,0,0,1,0,"TRABAJOS DE ELECTRICIDAD - TRABAJOS DE ELECTRICIDAD (Genérico)
REALIZAR INSTALACION, COLOCAR TOMAS, BOCAS Y CABLE CANAL EN BELLAS ARTES",140000,2026-02-12 00:00:00,CARLOS ARGENTINO LOMBERA PROVEEDOR N° 360,CULTUR,140000
2026,815,1,2,1,1,541,9999,1110104000,16,0,0,41.63,0,CARNE - BONDIOLA,9900,2026-02-25 00:00:00,PRESUPUESTO 981 MADA POY,COC,412137
2026,816,1,3,3,3,3729,9999,1110104000,16,0,0,1,0,"REP.AIRE ACONDICIONADO - CAMBIO COMPRESOR
CAMBIO CONDENSADOR (ADAPTADO X UNO MAS GRANDE)
LIMPIEZA CAÑERIA CON GAS LIMPIANTE 
LIMPIEZA DE VALVULAS EXPNSION X 2
LIMPIEZA DE EVAPORADOR CON GAS LIMPIANTE X 2
PRUEBA PRESION 
CARGA DE GAS EQUIPO DOBLE 
CARGA ACEITE EQU DOBLE
REVISION FILTRO HABITACULO
RECORRIDO ELECTRICO (FALTA DE ALIMENTACION EQUIPO TRASERO) CAMBIO DE TECLA DE RESISTENCIA DE ELECTRO VENTILADOR DE MOTOR",2847000,2026-02-25 00:00:00,PRESUPUESTO 30777 RAFAEL CIOFFI SERVICIO AUTOMOTOR AMBULANCIA DOMINIO PAA 334,HOSP,2847000
2026,817,1,3,5,9,5184,9999,1110104000,16,0,0,1,0,"ESTUDIOS MEDICOS GENERALES - ESPEINOGRAMA FRENTE
ESPRINOGRAMA PERFIL",76472,2026-02-25 00:00:00,PRESUPUESTO 74562 INSTITUTO RADIOLOGICO S.R.L PACIENTE BIGORITO  MILAGROS CATALINA,HOSP,76472
2026,718,12,2,5,2,1873,6,1110104000,16,0,0,2,0,ANTICOAGULANTE - ENOXAPARINA 60 MG -AMPOLLA caja x 10 u,108965,2026-02-13 00:00:00,PRESUPUESTO 13/02/26 ´PILOÑA,FARM,3048039.07
2026,718,13,2,5,2,1865,1,1110104000,16,0,0,2,3,ANTIEPILEPTICO - LEVITERACETAM SOLUCION ORAL X 300,40435.78,2026-02-13 00:00:00,PRESUPUESTO 13/02/26 ´PILOÑA,FARM,3048039.07
2026,718,14,2,5,2,1853,1,1110104000,16,0,0,200,3,"OCITOCICO - METILERGONOVINA MALEATO  AMPOLLA. 0,20 MG/ML.",550.715,2026-02-13 00:00:00,PRESUPUESTO 13/02/26 ´PILOÑA,FARM,3048039.07
2026,718,15,2,5,2,1853,3,1110104000,16,0,0,200,0,OCITOCICO - OXITOCINA 10 UI  AMPOLLAS 10 UI,341.5813,2026-02-13 00:00:00,PRESUPUESTO 13/02/26 ´PILOÑA,FARM,3048039.07
2026,1007,1,2,9,2,13160,9999,1110105000,30,0,0,2,151,Pila - Pila (Genérico) AAA,2500,2026-03-10 00:00:00,Pasini refrigeracion - presupuestocon fecha10/03/26,TURIS,95000
2026,879,2,4,3,7,7522,9999,1110104000,16,0,0,2,0,JARRA ACERO ALECTRICA - JARRA ACERO ALECTRICA,51900,2026-03-02 00:00:00,PRESUPUESTO 260226 LALOSECVICH  INSUMOS PARA INTERNACION - CAPS NORTE,INTER,495800
2026,876,1,2,9,6,625,9999,1110104000,16,0,0,1,0,PASTILLA DE FRENO - PASTILLA DE FRENO  TRASERO (SIN LOSSENSORES)),239385.6,2026-03-02 00:00:00,MAXIMO PINASCO S.A PRESUPUESTO 1000354096 SERVICE MINIBUS AF591SU,HOSP,894161
2026,876,2,2,5,6,10570,9999,1110104000,16,0,0,1,0,FILTRO COMBUSTIBLE - CARTUCHO FILTRANTE DE FILTRO DE COMBUSTIBLE,42935.99,2026-03-02 00:00:00,MAXIMO PINASCO S.A PRESUPUESTO 1000354096 SERVICE MINIBUS AF591SU,HOSP,894161
2026,876,3,3,3,3,6342,9999,1110104000,16,0,0,3,0,Servicio de Mantenimiento - CAMBIO ACEITE - FILTROS- PASTILLAS FRENOS,95350,2026-03-02 00:00:00,MAXIMO PINASCO S.A PRESUPUESTO 1000354096 SERVICE MINIBUS AF591SU,HOSP,894161
2026,876,4,2,9,6,5476,9999,1110104000,16,0,0,1,0,FILTRO DE AIRE AP9834 - ELEMENTO FILTRO DE AIRE  PARA MOTOR DIESEL PUMA,23172.5,2026-03-02 00:00:00,MAXIMO PINASCO S.A PRESUPUESTO 1000354096 SERVICE MINIBUS AF591SU,HOSP,894161
2026,876,5,2,9,6,3062,9999,1110104000,16,0,0,1,0,FILTRO DE AIRE P/VEHICULO - FILTRO DE AIRE P/VEHICULO de ventilacion interna,35862.08,2026-03-02 00:00:00,MAXIMO PINASCO S.A PRESUPUESTO 1000354096 SERVICE MINIBUS AF591SU,HOSP,894161
2026,876,6,2,9,6,3063,6,1110104000,16,0,0,1,3,FILTRO DE ACEITE P/VEHICULO - FILTRO DE ACEITE,13297.83,2026-03-02 00:00:00,MAXIMO PINASCO S.A PRESUPUESTO 1000354096 SERVICE MINIBUS AF591SU,HOSP,894161
2026,876,7,2,9,6,629,9999,1110104000,16,0,0,1,0,LIMPIA PARABRISAS - LIQUIDO LIMPIA PARABRISAS,5407,2026-03-02 00:00:00,MAXIMO PINASCO S.A PRESUPUESTO 1000354096 SERVICE MINIBUS AF591SU,HOSP,894161
2026,876,8,2,5,6,7697,9999,1110104000,16,0,0,10,0,ACEITE MOTOR - ACEITE MOTOR,24805,2026-03-02 00:00:00,MAXIMO PINASCO S.A PRESUPUESTO 1000354096 SERVICE MINIBUS AF591SU,HOSP,894161
2026,879,1,4,3,7,45,9999,1110104000,16,0,0,4,0,"SILLA - SILLA  AP 40, FIJA REALIZADA EN CUERINA NEGRA ESTRUCTURA NEGRA, SIN BRAZOS. CPAS NORTE - LAVADERO",98000,2026-03-02 00:00:00,PRESUPUESTO 260226 LALOSECVICH  INSUMOS PARA INTERNACION - CAPS NORTE,INTER,495800
2026,926,1,2,9,3,9678,9999,1110105000,50,0,0,4,0,CAJA EXTERIOR 2 MODULOS - CAJA EXTERIOR 2 MODULOS (Genérico),3500,2026-03-05 00:00:00,ELECTRICIDAD EL GALLEGO   PRESUP. N° 54883,CULTUR,78600
2026,926,2,2,9,9,10845,9999,1110105000,50,0,0,4,0,TOMA EXTERIOR DOBLE - TOMA EXTERIOR DOBLE (Genérico),4000,2026-03-05 00:00:00,ELECTRICIDAD EL GALLEGO   PRESUP. N° 54883,CULTUR,78600
2026,926,3,2,7,1,333,9999,1110105000,50,0,0,20,0,CLAVO - CLAVO (GENERICO),150,2026-03-05 00:00:00,ELECTRICIDAD EL GALLEGO   PRESUP. N° 54883,CULTUR,78600
2026,926,4,2,9,3,8324,9999,1110105000,50,0,0,14,0,CABLE CANAL 100 X 50 - CABLE CANAL 100 X 50 (Genérico),1000,2026-03-05 00:00:00,ELECTRICIDAD EL GALLEGO   PRESUP. N° 54883,CULTUR,78600
2026,926,5,2,9,3,1567,9999,1110105000,50,0,0,6,0,CURVA P/ELECTRICIDAD - CURVA P/ELECTRICIDAD (GENERICO),100,2026-03-05 00:00:00,ELECTRICIDAD EL GALLEGO   PRESUP. N° 54883,CULTUR,78600
2026,926,6,2,9,9,7139,9999,1110105000,50,0,0,30,0,"CABLE - CABLE (Genérico)
DE 2.5",900,2026-03-05 00:00:00,ELECTRICIDAD EL GALLEGO   PRESUP. N° 54883,CULTUR,78600
2026,926,7,2,9,9,8248,9999,1110105000,50,0,0,2,0,FICHA MACHO - FICHA MACHO (Genérico),2000,2026-03-05 00:00:00,ELECTRICIDAD EL GALLEGO   PRESUP. N° 54883,CULTUR,78600
2026,937,1,3,5,3,2165,9999,1110106000,43,0,0,12,0,SERVICIO DE IMPRESION - SERVICIO DE IMPRESION (GENERICO)Formato A4.,1905.75,2026-03-05 00:00:00,"PRESUPUESTO N° 1866 de ""HISPANOGRAF"" Certificados del curso de barbería",ENV,22869
2026,938,1,2,9,6,3864,9999,1110106000,24,0,0,1,0,FUENTE ALIMEN.P/COMPUTACION - FUENTE ALIMEN.P/COMPUTACION (GENERICO) ATX 550W Performance,32500,2026-03-05 00:00:00,"PRESUPUESTO de ""FERNANDO, MARTIN"" Para computadora de la oficina de género",ACCSOC,32500
2026,939,1,2,9,3,11011,9999,1110106000,24,0,0,1,0,Lampara led - Lampara led (Genérico) HI-POWER 50W,19807.86,2026-03-05 00:00:00,"PRESUPUESTOS N° 00030270/30304 de Sucesión de D annunzio Jorge Neldo de ""ELECTRO D ANNUNZIO"" Para la oficina de Desarrollo Social (afuera)",ACCSOC,53970.66
2026,939,2,2,9,3,7984,9999,1110106000,24,0,0,6,0,LAMPARA - LAMPARA (Genérico) LEDBULB 9w E27,2814,2026-03-05 00:00:00,"PRESUPUESTOS N° 00030270/30304 de Sucesión de D annunzio Jorge Neldo de ""ELECTRO D ANNUNZIO"" Para la oficina de Desarrollo Social (afuera)",ACCSOC,53970.66
2026,939,3,2,9,3,5466,9999,1110106000,24,0,0,1,0,FOTOCELULA - FOTOCELULA (Genérico),17278.8,2026-03-05 00:00:00,"PRESUPUESTOS N° 00030270/30304 de Sucesión de D annunzio Jorge Neldo de ""ELECTRO D ANNUNZIO"" Para la oficina de Desarrollo Social (afuera)",ACCSOC,53970.66
2026,940,1,2,5,5,570,14,1110106000,49,0,0,2,3,ESMALTE SINTETICO - COLOR BLANCO - CAPACIDAD 1L.,26620,2026-03-05 00:00:00,"PRESUPUESTO N° 0003-00003620 de ""PINTURERIA CONCEPTO S. CAP 1"" Para pintar mástil en la granja de contención",GRAN,57112
2026,940,2,2,9,9,12574,9999,1110106000,49,0,0,1,0,Rodillo - Rodillo (Genérico),3872,2026-03-05 00:00:00,"PRESUPUESTO N° 0003-00003620 de ""PINTURERIA CONCEPTO S. CAP 1"" Para pintar mástil en la granja de contención",GRAN,57112
2026,941,1,2,1,1,620,9999,1110106000,25,0,0,31,0,BANANA - BANANA (GENERICO),3500,2026-03-05 00:00:00,"PRESUPUESTO de Labatut, Marcelo de ""LA FRUTERIA"" Febrero 2026",JARD,249550
2026,941,2,2,1,1,606,3,1110106000,25,0,0,2,1,MANZANA - TIPO VERDE (GRANNY SMITH) - PRESENTACION X KILO,5000,2026-03-05 00:00:00,"PRESUPUESTO de Labatut, Marcelo de ""LA FRUTERIA"" Febrero 2026",JARD,249550
2026,941,3,2,1,1,606,2,1110106000,25,0,0,8,1,"MANZANA - TIPO RED DELICIOSA - PRESENTACION POR KILO, TAMAÑO PAREJO DE PESO APROX. 200 GR. POR UNIDAD",5000,2026-03-05 00:00:00,"PRESUPUESTO de Labatut, Marcelo de ""LA FRUTERIA"" Febrero 2026",JARD,249550
2026,941,4,2,1,1,2117,9999,1110106000,25,0,0,1.5,0,LIMON - LIMON (GENERICO),3900,2026-03-05 00:00:00,"PRESUPUESTO de Labatut, Marcelo de ""LA FRUTERIA"" Febrero 2026",JARD,249550
2026,941,5,2,1,1,600,3,1110106000,25,0,0,21,1,"NARANJA - TIPO NATURAL - PRESENTACION POR KILO, TAMAÑO PAREJO DE PESO APROX. 180 GRS. X UNIDAD.",2800,2026-03-05 00:00:00,"PRESUPUESTO de Labatut, Marcelo de ""LA FRUTERIA"" Febrero 2026",JARD,249550
2026,941,6,2,1,1,483,9999,1110106000,25,0,0,3,0,HUEVOS DE GALLINA - HUEVOS DE GALLINA (GENERICO) maple,8800,2026-03-05 00:00:00,"PRESUPUESTO de Labatut, Marcelo de ""LA FRUTERIA"" Febrero 2026",JARD,249550
2026,942,1,2,1,1,669,33,1110106000,25,0,0,27,1,PAN - TIPO FELIPE (FLAUTA) - PRESENTACION POR KILO,2400,2026-03-05 00:00:00,"PRESUPUESTO N° X 6939051 de Garcia, Gladys de ""PANADERIA ALEM""",ENV,64800
2026,944,1,5,1,4,4137,9999,1110106000,42,0,0,55,0,PAN X bolsita de 1 kg. - PAN X bolsita de 1 kg. (Genérico),2400,2026-03-05 00:00:00,"PRESUPUESTO N° X 6939054 de Garcia Gladys de ""PANADERIA ALEM"" Esfuerzo Solidario 2026",ACCSOC,132000
2026,1010,1,5,1,4,3280,9999,1110106000,42,0,0,18,0,DESTAPE DE POZOS CIEGOS PARA FAMILIAS CARENCIADAS - DESTAPE DE POZOS CIEGOS PARA FAMILIAS CARENCIADAS (GENERICO),55000,2026-03-11 00:00:00,"PRESUPUESTO N° X 7390248 de Peyrano, Sergio de ""ATMOSFERICO LA PRIMERA""",ACCSOC,990000
2026,120,1,5,1,4,3410,2,1110106000,42,0,0,5300,3,"ACEITE COMESTIBLE - TIPO MEZCLA - ENVASE PLASTICO - CAPACIDAD X 1 LT.
x 900 gr",1900,2026-01-06 00:00:00,Licitación Privada enero 2026,ACCSOC,105790000
2026,607,8,2,5,5,569,9999,1110118000,35,0,0,1,0,ANTIOXIDO SINTETICO CROMATO - ANTIOXIDO SINTETICO CROMATO (GENERICO),47572,2026-02-09 00:00:00,PROV.SILVIA MAISTEGUI PRESUP.5925 PARA ARREGLOS GENERALES DEFENSA CIVIL,DECI,199954
2026,607,9,2,7,1,1599,9999,1110118000,35,0,0,8,0,GRILLETE - GRILLETE (GENERICO),1146,2026-02-09 00:00:00,PROV.SILVIA MAISTEGUI PRESUP.5925 PARA ARREGLOS GENERALES DEFENSA CIVIL,DECI,199954
2026,607,10,2,5,1,1050,9999,1110118000,35,0,0,1,0,ACIDO MURIATICO - ACIDO MURIATICO (GENERICO),11600,2026-02-09 00:00:00,PROV.SILVIA MAISTEGUI PRESUP.5925 PARA ARREGLOS GENERALES DEFENSA CIVIL,DECI,199954
2026,607,11,2,7,1,256,9999,1110118000,35,0,0,1,0,ALAMBRE DE FARDO - ALAMBRE DE FARDO (GENERICO),4800,2026-02-09 00:00:00,PROV.SILVIA MAISTEGUI PRESUP.5925 PARA ARREGLOS GENERALES DEFENSA CIVIL,DECI,199954
2026,609,1,2,9,6,5476,9999,1110118000,46,0,0,2,0,FILTRO DE AIRE AP9834 - FILTRO DE AIRE AP9834 (Genérico),96497.5,2026-02-09 00:00:00,PROV. AMERICAN VIAL PRESUP.5609  FILTROS PARA WECAM X650  EPK06,000SU,1068795.02
2026,609,2,2,5,6,7698,9999,1110118000,46,0,0,2,0,FILTRO ACEITE MOTOR - FILTRO ACEITE MOTOR (Genérico),33575.48,2026-02-09 00:00:00,PROV. AMERICAN VIAL PRESUP.5609  FILTROS PARA WECAM X650  EPK06,000SU,1068795.02
2026,609,3,2,5,6,10570,9999,1110118000,46,0,0,2,0,FILTRO COMBUSTIBLE - FILTRO COMBUSTIBLE (Genérico),15211.52,2026-02-09 00:00:00,PROV. AMERICAN VIAL PRESUP.5609  FILTROS PARA WECAM X650  EPK06,000SU,1068795.02
2026,609,4,2,9,6,3289,9999,1110118000,46,0,0,2,0,FILTRO HIDRAULICO - FILTRO HIDRAULICO (GENERICO),112288,2026-02-09 00:00:00,PROV. AMERICAN VIAL PRESUP.5609  FILTROS PARA WECAM X650  EPK06,000SU,1068795.02
2026,609,5,2,9,9,4347,7,1110118000,46,0,0,2,0,"ACEITE, FILTROS. - ADITIVO filtro aceite h 12111",92883.23,2026-02-09 00:00:00,PROV. AMERICAN VIAL PRESUP.5609  FILTROS PARA WECAM X650  EPK06,000SU,1068795.02
2026,609,6,2,9,6,3063,36,1110118000,46,0,0,4,0,FILTRO DE ACEITE P/VEHICULO - HIDRAULICO,51792.84,2026-02-09 00:00:00,PROV. AMERICAN VIAL PRESUP.5609  FILTROS PARA WECAM X650  EPK06,000SU,1068795.02
2026,609,7,2,9,6,3064,9999,1110118000,46,0,0,2,0,FILTRO DE GAS OIL P/VEHICULO - FILTRO DE GAS OIL P/VEHICULO (GENERICO),80356.1,2026-02-09 00:00:00,PROV. AMERICAN VIAL PRESUP.5609  FILTROS PARA WECAM X650  EPK06,000SU,1068795.02
2026,875,1,2,5,9,4965,9999,1110105000,50,0,0,1,0,"PINTURA AL LATEX - PINTURA AL LATEX (Genérico)
INTERIOR - EXTERIOR BCO X 4 LT",59290,2026-03-02 00:00:00,PINTURERIA CONCEPTO,CASA,74572.88
2026,875,2,2,9,6,7092,9999,1110105000,50,0,0,1,0,"PINCELETA - PINCELETA (Genérico)
BLACK - 50 ESPECIAL LATEX|",15282.88,2026-03-02 00:00:00,PINTURERIA CONCEPTO,CASA,74572.88
2026,1071,1,5,1,4,4137,9999,1110106000,42,0,0,37.5,0,PAN X bolsita de 1 kg. - PAN X bolsita de1/2 kg. (Genérico),2800,2026-03-16 00:00:00,"PRESUPUESTO N° 0001-00003116 de Carlos Alberto Ochoa de ""PANADERÍA LA UNION"" Esfuerzo Solidario",ACCSOC,105000
2026,1072,1,5,1,4,4137,9999,1110106000,42,0,0,53.5,0,PAN X bolsita de 1 kg. - PAN X bolsita de 1/2 kg. (Genérico),2800,2026-03-16 00:00:00,"PRESUPUESTO N° 0001-00002958 / 2959  de Carlos Alberto Ochoa, de ""PANADERIA LA UNION"" Esfuerzo Solidario",ACCSOC,149800
2026,1074,1,5,1,4,5750,9999,1110106000,42,0,0,23.5,0,POLLO - POLLO (Genérico) pata y muslo,8319.1489,2026-03-16 00:00:00,"PRESUPUESTO N° 00000085 de Gonzalo A. Bustamante de ""TODO POLLO""Esfuerzo Solidario",ACCSOC,195500
2026,1059,2,5,1,4,6735,9999,1110106000,42,0,0,180,0,acelga - acelga (Genérico),2000,2026-03-13 00:00:00,"PRESUPUESTO N° X 6926956 de Rost, Tamara de ""FRUTERIA NEGRIN"" Plan Alimentario 2026 -",ACCSOC,1575000
2026,1059,3,5,1,4,6740,9999,1110106000,42,0,0,180,0,MANZANA - MANZANA (Genérico),3000,2026-03-13 00:00:00,"PRESUPUESTO N° X 6926956 de Rost, Tamara de ""FRUTERIA NEGRIN"" Plan Alimentario 2026 -",ACCSOC,1575000
2026,1059,4,5,1,4,4450,9999,1110106000,42,0,0,90,0,HUEVOS DE GALLINA COLOR - HUEVOS DE GALLINA COLOR (Genérico),3500,2026-03-13 00:00:00,"PRESUPUESTO N° X 6926956 de Rost, Tamara de ""FRUTERIA NEGRIN"" Plan Alimentario 2026 -",ACCSOC,1575000
2026,1075,1,2,1,1,620,2,1110106000,43,0,0,24,1,"BANANA - TIPO TAMAÑO PAREJO, PESO 120 Gr. POR UNIDAD - PRESENTACION POR KILO",3000,2026-03-16 00:00:00,"PRESUPUESTO N° X 6926957 de Rost, Tamara de ""FRUTERIA NEGRIN"" taller de cocnina y Desayuno de los chicos del Programa Envión",ENV,224500
2026,1075,2,2,1,1,606,9999,1110106000,43,0,0,20,0,MANZANA - MANZANA (GENERICO),3000,2026-03-16 00:00:00,"PRESUPUESTO N° X 6926957 de Rost, Tamara de ""FRUTERIA NEGRIN"" taller de cocnina y Desayuno de los chicos del Programa Envión",ENV,224500
2026,1075,3,2,1,1,2117,9999,1110106000,43,0,0,1.5,0,LIMON - LIMON (GENERICO),3333.33,2026-03-16 00:00:00,"PRESUPUESTO N° X 6926957 de Rost, Tamara de ""FRUTERIA NEGRIN"" taller de cocnina y Desayuno de los chicos del Programa Envión",ENV,224500
2026,1075,4,2,1,1,483,9999,1110106000,43,0,0,3,0,HUEVOS DE GALLINA - HUEVOS DE GALLINA (GENERICO),3500,2026-03-16 00:00:00,"PRESUPUESTO N° X 6926957 de Rost, Tamara de ""FRUTERIA NEGRIN"" taller de cocnina y Desayuno de los chicos del Programa Envión",ENV,224500
2026,1075,5,2,1,1,594,1,1110106000,43,0,0,0.25,1,CEBOLLA - TIPO DE VERDEO - ESTADO NATURAL - PRESENTACION ATADO - PESO 350 GRS.,8000,2026-03-16 00:00:00,"PRESUPUESTO N° X 6926957 de Rost, Tamara de ""FRUTERIA NEGRIN"" taller de cocnina y Desayuno de los chicos del Programa Envión",ENV,224500
2026,1075,6,2,1,1,617,1,1110106000,43,0,0,2,1,"PAPA - TIPO BLANCA, TAMAÑO PAREJO, SIN BROTES - PRESENTACION POR KILO, DE 150 A 200 GR. C/UNIDAD",1500,2026-03-16 00:00:00,"PRESUPUESTO N° X 6926957 de Rost, Tamara de ""FRUTERIA NEGRIN"" taller de cocnina y Desayuno de los chicos del Programa Envión",ENV,224500
2026,1075,7,2,1,1,594,9999,1110106000,43,0,0,1.5,0,CEBOLLA - CEBOLLA (GENERICO),2000,2026-03-16 00:00:00,"PRESUPUESTO N° X 6926957 de Rost, Tamara de ""FRUTERIA NEGRIN"" taller de cocnina y Desayuno de los chicos del Programa Envión",ENV,224500
2026,1075,8,2,1,1,598,9999,1110106000,43,0,0,0.4,0,MORRON - MORRON (GENERICO),5000,2026-03-16 00:00:00,"PRESUPUESTO N° X 6926957 de Rost, Tamara de ""FRUTERIA NEGRIN"" taller de cocnina y Desayuno de los chicos del Programa Envión",ENV,224500
2026,1075,9,2,1,1,602,9999,1110106000,43,0,0,1,0,AJO - AJO (GENERICO),1000,2026-03-16 00:00:00,"PRESUPUESTO N° X 6926957 de Rost, Tamara de ""FRUTERIA NEGRIN"" taller de cocnina y Desayuno de los chicos del Programa Envión",ENV,224500
2026,1075,10,2,1,1,5841,9999,1110106000,43,0,0,5,0,POLLO - POLLO (Genérico) suprema,13000,2026-03-16 00:00:00,"PRESUPUESTO N° X 6926957 de Rost, Tamara de ""FRUTERIA NEGRIN"" taller de cocnina y Desayuno de los chicos del Programa Envión",ENV,224500
2026,557,1,3,4,6,8886,9999,1110105000,30,0,0,6,0,"SERVICIO TECNICO Y PROFESIONAL - COORDINACION DEL AREA DE PRENSA DE LA MUNICIPALIDAD DE GRAL MADARIAGA , SIENDO DICHA ACTIVIDAD DE VITAL IMPORTANCIA PARA LA CORRECTA DIFUSION DE TODAS LAS ACTIVIDADES MUNICIPALES. EL CONVENIO TENDRA VIGENCIA DESDE EL 01 DE ENERO DEL 2026 AL 30 DE JUNIO DEL MISMO EJERCICIO. PERCIBIENDO COMO CONTRAPRESTACION MENSUAL UN MONTO DE $800.000.",800000,2026-02-03 00:00:00,Corresponde Cto. Melisa Pinto Expte n° 329/2026,CULTUR,4800000
2026,558,1,3,9,9,11986,9999,1110112000,1,0,0,4,0,MANO DE OBRA - 4 CONVERSION PLAFONES DE 4 FLUORESCENTES C/U A TUBOS LED.,57000,2026-02-03 00:00:00,Corresponde presupuesto N° 394 - Lombardi Martin,CONTRA,228000
2026,328,1,2,5,6,13351,9999,1110108000,29,0,0,300,0,NAFTA SUPER - NAFTA SUPER (Genérico),2000,2026-01-15 00:00:00,PROV. COMBUSTIBLE DEL SALADO- SEC PRODUCCION- PREVISION,PROD,1660000
2026,328,2,2,5,6,13352,9999,1110108000,29,0,0,500,0,INFINIA DIESEL - INFINIA DIESEL  (Genérico),2000,2026-01-15 00:00:00,PROV. COMBUSTIBLE DEL SALADO- SEC PRODUCCION- PREVISION,PROD,1660000
2026,328,3,2,5,1,259,9999,1110108000,29,0,0,5,0,AGUA DESTILADA - AGUA DESTILADA (GENERICO),6000,2026-01-15 00:00:00,PROV. COMBUSTIBLE DEL SALADO- SEC PRODUCCION- PREVISION,PROD,1660000
2026,328,4,2,5,6,13354,9999,1110108000,29,0,0,5,0,Aceite dos tiempos - Aceite dos tiempos (Genérico),6000,2026-01-15 00:00:00,PROV. COMBUSTIBLE DEL SALADO- SEC PRODUCCION- PREVISION,PROD,1660000
2026,641,1,2,8,4,13389,9999,1110103000,51,84,0,450,22,ESTABILIZADO - ESTABILIZADO 0-30 (Genérico) (GRANZA CON POLVO DE PIEDRAS 0.30),17676,2026-02-11 00:00:00,Expte.:363/26 Sol. Compra de 450 toneladas de estabilizado,OPP,7954200
2026,759,1,2,9,2,2088,10,1110118000,45,0,0,1,3,SELLO - MATERIAL GOMA - TIPO PERILLA - ALTO 26MM - MEDIDA SUPERFICIE PRESION DIAMETRO 20MM - MEDIDA ELEMENTO IMPRESION DIAMETRO 18MM - INSCRIPCION LEY ELECC NACION DTO S. JUAN - USO P/COMPROBACION DE VOTO.,8500,2026-02-20 00:00:00,PROV.ALPÁ MADARIAGA PRESUP.3871 SELLO PARA CEMENTERIO,18C,8500
2026,805,1,4,3,4,142,9999,1110104000,16,0,0,1,0,TELEFONO CON CABLE - TELEFONO CON CABLE  SL2100 12 TX PARA CENTRAL TELEFONICA Y DERIVAR LLAMADAS A LOS 48 INTERNOS DEL HOSPITAL Y HOGAR DE ANCIANOS,319000,2026-02-24 00:00:00,PRESUPUESTO LOPEZ MIGUEN ANGEL TELEFONO FIJO PARA CENTRAL TELEFONICA,ADM,319000
2026,814,1,2,1,1,541,19,1110104000,16,0,0,33.1,1,CARNE - ESPECIE VACUNA - CORTE PALETA.,14500,2026-02-24 00:00:00,PRESUPUESTO 979 MADA POY,COC,1081796
2026,814,2,2,1,1,541,6,1110104000,16,0,0,22.4,1,CARNE - ESPECIE VACUNA - CORTE PICADA COMUN.,14500,2026-02-24 00:00:00,PRESUPUESTO 979 MADA POY,COC,1081796
2026,814,3,2,1,1,541,1,1110104000,16,0,0,15.4,1,CARNE - ESPECIE VACUNO - CORTE MILANESA DE BOLA DE LOMO,17990,2026-02-24 00:00:00,PRESUPUESTO 979 MADA POY,COC,1081796
2026,904,1,2,7,1,12195,9999,1110118000,46,0,0,1,0,T.E. RECTANGULAR - T.E. RECTANGULAR (Genérico),60234.34,2026-03-04 00:00:00,PROV.CENTRO HIERRO PRESUP.7798 HIERRO PARA REPARACION DE CAMION AF987IJ,000SU,60834.34
